property_id,type,activation_date,bathroom,floor,total_floor,furnishing,gym,latitude,longitude,lease_type,lift,locality,parking,property_age,property_size,swimming_pool,pin_code,rent,deposit,building_type,photo_count,request_day_within_8d,request_day_within_3d
ff80818159fa15030159ff7ae3930289,RK1,02-02-2017 23:08,1,0,3.0,NOT_FURNISHED,0,12.96577932,77.59528057,ANYONE,0,Sampangi Rama Nagar,NONE,15,200,0,560025.0,8000,80000,IF,0,3.0,1.0
ff80818159fa15030159ffe02db07822,BHK2,06-03-2017 13:47,2,0,1.0,SEMI_FURNISHED,0,12.9756762,77.6778473,ANYONE,0,Malleshpalya,BOTH,5,1100,0,560093.0,18500,125000,IF,18,5.0,4.0
ff80818159fa1503015a00160e3e34ba,BHK3,03-02-2017 16:54,2,2,4.0,SEMI_FURNISHED,0,12.8875381,77.5970094,FAMILY,1,Arakere,BOTH,2,1405,0,560076.0,17500,175000,AP,14,0.0,0.0
ff80818159fa1503015a003f185150c6,BHK1,03-02-2017 11:10,1,3,4.0,FULLY_FURNISHED,0,12.92635381,77.67510528,ANYONE,1,Bellandur,FOUR_WHEELER,1,1100,0,560103.0,20000,100000,AP,1,5.0,0.0
ff80818159fa1503015a01fc29d22bff,BHK2,03-02-2017 10:53,2,1,3.0,FULLY_FURNISHED,0,13.0262853,77.6029308,FAMILY,0,"Sultanpalya, Bengaluru, Karnataka, India",FOUR_WHEELER,10,1250,0,560032.0,20000,120000,AP,0,0.0,0.0
ff80818159fa1503015a0205662f31e5,BHK2,19-02-2017 10:12,2,1,4.0,SEMI_FURNISHED,1,13.00221641,77.74587423,FAMILY,1,Kadugodi,BOTH,0,1240,1,560067.0,10500,80000,AP,4,7.0,3.0
ff80818159fc81120159fd0b2ef239bc,BHK2,02-02-2017 10:44,2,2,4.0,FULLY_FURNISHED,0,12.93890866,77.73735276,ANYONE,0,Varthur,BOTH,1,1190,0,560087.0,20000,80000,AP,14,0.0,0.0
ff80818159fc81120159fd49ebd46d18,BHK3,10-02-2017 17:26,3,1,1.0,SEMI_FURNISHED,0,12.98781728,77.5555607,ANYONE,0,Rajaji Nagar,TWO_WHEELER,28,1100,0,560010.0,18000,150000,IH,12,7.0,3.0
ff80818159fc81120159fd78d4eb1371,BHK1,13-02-2017 18:55,2,1,4.0,SEMI_FURNISHED,0,12.90935691,77.64302382,ANYONE,0,HSR Layout,NONE,3,700,0,560102.0,16000,75000,IF,5,17.0,8.0
ff80818159fc81120159fdbe69414b1a,BHK2,03-02-2017 22:50,2,0,1.0,SEMI_FURNISHED,0,12.91162266,77.59853424,FAMILY,0,JP Nagar,BOTH,20,1350,0,560078.0,22000,200000,IH,13,0.0,0.0
ff80818159fc81120159fdd1cd9b59e3,BHK1,25-02-2017 12:27,1,1,1.0,NOT_FURNISHED,0,12.92634071,77.54517102,ANYONE,0,Banashankari 3rd Stage,TWO_WHEELER,10,355,0,560085.0,6500,65000,IF,4,1.0,1.0
ff80818159fc81120159fdd363f45ab9,BHK2,02-02-2017 18:36,2,4,4.0,SEMI_FURNISHED,1,13.07676636,77.55386793,ANYONE,1,Vidyaranyapura,FOUR_WHEELER,9,1010,1,560097.0,13000,120000,AP,1,0.0,0.0
ff80818159fc81120159fde322ce6455,BHK2,06-02-2017 10:21,3,0,1.0,NOT_FURNISHED,0,13.03806309,77.56898419,FAMILY,0,R.M.V. 2nd Stage,BOTH,15,2000,0,560094.0,40000,400000,IH,1,0.0,0.0
ff80818159fc81120159fe0b8d6a7de8,BHK3,02-02-2017 16:22,1,1,4.0,FULLY_FURNISHED,0,12.94106857,77.62893633,ANYONE,1,Ejipura,NONE,0,1200,0,560095.0,11300,70000,AP,6,0.0,0.0
ff80818159fc81120159fe2f2a7a1946,RK1,07-02-2017 11:34,1,3,3.0,SEMI_FURNISHED,0,13.03729648,77.69341355,ANYONE,0,TC palya,NONE,0,300,0,560049.0,4000,30000,IF,19,1.0,1.0
ff80818159fc81120159fe528ba0328e,BHK2,13-03-2017 11:57,2,2,2.0,NOT_FURNISHED,0,13.01345037,77.63106244,ANYONE,0,Kacharakanahalli,TWO_WHEELER,0,1000,0,560084.0,15000,150000,IF,11,0.0,0.0
ff80818159fc81120159fe5c1c793a92,BHK3,02-02-2017 17:56,2,2,2.0,SEMI_FURNISHED,0,13.0551956,77.6422206,ANYONE,0,Kothanur,BOTH,10,1560,0,560077.0,16000,45000,IH,5,0.0,0.0
ff80818159fc81120159fed2a875191e,BHK2,02-02-2017 18:26,2,2,2.0,SEMI_FURNISHED,0,12.93514353,77.62468487,FAMILY,0,Koramangala 4th Block,FOUR_WHEELER,7,1100,0,560034.0,22000,100000,IF,5,21.0,9.0
ff80818159fc81120159fee744582a56,BHK2,05-02-2017 16:37,3,0,16.0,FULLY_FURNISHED,1,12.8430636,77.656476,ANYONE,1,Electronics City Phase 1,BOTH,0,600,1,560100.0,11500,40000,AP,1,1.0,0.0
ff80818159fc81120159ff1336de51e7,BHK2,05-02-2017 17:59,2,1,2.0,FULLY_FURNISHED,0,13.0422567,77.6135523,FAMILY,0,Nagavara,BOTH,1,850,0,560077.0,10500,110000,IF,4,2.0,0.0
ff80818159fc81120159ff1b0e1a585d,BHK1,03-02-2017 11:28,1,0,2.0,SEMI_FURNISHED,0,12.96256048,77.67497561,ANYONE,0,Vimanapura,TWO_WHEELER,2,400,0,560017.0,8000,50000,IH,2,9.0,5.0
ff80818159fc81120159ff5a15b116e2,BHK2,03-02-2017 19:24,2,7,14.0,SEMI_FURNISHED,0,12.93318817,77.48608181,ANYONE,1,Kengeri Satellite Town,BOTH,0,1250,1,560060.0,10000,100000,AP,6,1.0,0.0
ff80818159fc81120159ff9c587b5b22,BHK3,03-02-2017 11:19,2,2,3.0,SEMI_FURNISHED,0,13.06163213,77.59288225,ANYONE,0,Sahakar Nagar,BOTH,2,1230,0,560092.0,22000,200000,IF,4,0.0,0.0
ff80818159fc81120159ffa031e95e66,BHK2,03-02-2017 11:34,1,2,3.0,SEMI_FURNISHED,0,13.01994112,77.59896489,FAMILY,0,RT Nagar,TWO_WHEELER,10,600,0,560032.0,12000,120000,IF,19,1.0,0.0
ff80818159fc81120159ffffdd4c3b2e,BHK3,06-02-2017 11:31,2,4,5.0,FULLY_FURNISHED,0,12.90687652,77.57531689,ANYONE,1,JP Nagar 6th Phase,BOTH,10,1200,0,560078.0,23000,200000,AP,5,0.0,0.0
ff80818159fc8112015a000c57954780,BHK2,10-02-2017 23:57,2,1,5.0,SEMI_FURNISHED,1,12.84107672,77.64849388,ANYONE,1,Electronic City,BOTH,10,909,1,560100.0,4000,20000,AP,12,3.0,1.0
ff80818159fc8112015a0022856f5767,BHK2,06-02-2017 18:28,2,0,2.0,SEMI_FURNISHED,0,12.97387299,77.63975861,ANYONE,0,Indiranagar,NONE,0,1200,0,560038.0,8500,45000,IF,3,3.0,3.0
ff80818159fc8112015a01f33e7f300f,RK1,03-02-2017 10:48,1,2,3.0,FULLY_FURNISHED,0,13.0449432,77.57214246,BACHELOR,0,RMV Extension Stage 2,TWO_WHEELER,4,240,0,560094.0,7000,70000,IF,1,4.0,1.0
ff80818159fc8112015a01fe8422342f,BHK2,03-02-2017 17:03,2,1,3.0,SEMI_FURNISHED,0,12.9120815,77.5462476,FAMILY,0,Chikkalasandra,TWO_WHEELER,5,1000,0,560064.0,12500,100000,IF,0,0.0,0.0
ff80818159fc8112015a0232b44159dc,BHK2,06-02-2017 13:55,2,1,14.0,SEMI_FURNISHED,1,12.89321591,77.65742044,FAMILY,1,Kudlu,BOTH,5,1265,1,560068.0,22000,170000,AP,11,0.0,0.0
ff80818159fc8112015a023dcc1f65c0,BHK1,03-02-2017 10:20,1,0,2.0,NOT_FURNISHED,0,13.015417,77.60549198,ANYONE,0,Kaval Bairasandra,TWO_WHEELER,10,350,0,Unknown,6000,60000,IH,0,0.0,0.0
ff80818159fc8112015a027dd2c11cc8,BHK3,03-02-2017 13:20,3,8,19.0,SEMI_FURNISHED,0,12.90417157,77.66251981,ANYONE,1,Haralur,FOUR_WHEELER,2,1690,1,560102.0,30000,250000,AP,27,2.0,2.0
ff80818159fc8112015a02b720565700,BHK2,05-03-2017 14:22,2,1,1.0,SEMI_FURNISHED,0,12.92651597,77.58537432,FAMILY,0,Jayanagar,NONE,6,900,0,560041.0,25000,150000,IH,7,1.0,1.0
ff80818159fc8112015a033ff4c86390,BHK2,14-02-2017 17:30,1,0,2.0,NOT_FURNISHED,0,12.98314164,77.61569335,FAMILY,0,Ulsoor,TWO_WHEELER,4,700,0,560042.0,13000,200000,IF,9,1.0,0.0
ff80818159fc8112015a0356139f7d55,BHK1,06-02-2017 10:46,1,2,3.0,SEMI_FURNISHED,0,12.9672144,77.48789461,ANYONE,0,Annapurneshwari Nagar,BOTH,1,600,0,560091.0,6500,55000,IF,5,9.0,5.0
ff80818159fc8112015a035fe60e06bc,BHK2,03-02-2017 17:05,3,1,1.0,SEMI_FURNISHED,0,13.05948445,77.58188678,FAMILY,0,Sahakar Nagar,BOTH,10,1200,0,560092.0,16000,160000,IH,6,2.0,1.0
ff80818159fc8112015a0371b8d41d1d,BHK3,06-02-2017 10:49,2,0,1.0,FULLY_FURNISHED,0,12.94153404,77.55655565,ANYONE,0,Hanumanthnagar,BOTH,2,1350,0,560050.0,24500,150000,IH,19,1.0,1.0
ff80818159fc8112015a0383ab0332b6,BHK2,03-02-2017 16:48,2,1,3.0,SEMI_FURNISHED,0,13.06461374,77.57080319,ANYONE,1,Kodigehalli,FOUR_WHEELER,10,1050,0,560097.0,14000,140000,AP,6,0.0,0.0
ff80818159fc8112015a039fec0b4ecb,BHK2,03-02-2017 17:24,2,2,2.0,SEMI_FURNISHED,0,12.9651538,77.71397467,FAMILY,0,Marathahalli,TWO_WHEELER,5,1300,0,560037.0,17000,100000,IF,0,16.0,8.0
ff80818159fc8112015a03a4a6de529a,BHK2,04-02-2017 14:58,2,1,2.0,SEMI_FURNISHED,0,12.94071633,77.57329036,FAMILY,0,Basavanagudi,TWO_WHEELER,15,800,0,560004.0,15000,150000,IF,6,5.0,5.0
ff80818159fc8112015a03a6ef575619,BHK2,03-02-2017 17:12,2,0,3.0,SEMI_FURNISHED,0,12.90556832,77.64406748,ANYONE,0,HSR Layout,BOTH,5,950,0,560102.0,22500,100000,IF,7,24.0,12.0
ff80818159fc8112015a03a7807f566c,BHK2,03-02-2017 17:17,3,2,4.0,SEMI_FURNISHED,1,12.95433811,77.69114987,FAMILY,1,Marathahalli,BOTH,8,1240,0,560037.0,22000,170000,AP,2,1.0,0.0
ff8081815a03bc5f015a03bd0a740015,BHK3,06-02-2017 18:34,4,2,16.0,SEMI_FURNISHED,1,12.8759334,77.61791952,FAMILY,1,Akshayanagar,BOTH,3,1893,1,560076.0,27000,250000,AP,6,0.0,0.0
ff8081815a03bdcb015a03be880d0045,BHK1,04-02-2017 14:18,1,0,1.0,SEMI_FURNISHED,0,13.02006722,77.58732305,ANYONE,0,Ganga Nagar,NONE,5,340,0,560032.0,6500,50000,IF,0,1.0,1.0
ff8081815a03bdcb015a03beed10010a,BHK3,03-02-2017 19:06,3,1,2.0,SEMI_FURNISHED,0,12.93161971,77.54170772,FAMILY,0,Banashankari,BOTH,6,1050,0,560085.0,20000,200000,IF,0,0.0,0.0
ff8081815a03bdcb015a03c05a1c0500,BHK2,03-02-2017 17:12,2,0,2.0,SEMI_FURNISHED,0,12.89718804,77.58585884,FAMILY,0,JP Nagar 7th Phase,BOTH,4,800,0,560078.0,12500,100000,IF,0,0.0,0.0
ff8081815a03bdcb015a03c67bab0bf3,BHK1,03-02-2017 20:26,1,1,1.0,NOT_FURNISHED,0,12.88544896,77.64921333,FAMILY,0,Kudlu,NONE,4,400,0,560068.0,5500,20000,IF,0,2.0,1.0
ff8081815a03bdcb015a03cb0d711166,BHK1,03-02-2017 19:07,2,3,3.0,SEMI_FURNISHED,1,12.9663258,77.6797557,FAMILY,1,Basavanagara,BOTH,5,1290,1,560037.0,20000,100000,AP,1,12.0,4.0
ff8081815a03bdcb015a03cbd95f1249,BHK2,03-02-2017 20:26,2,2,2.0,SEMI_FURNISHED,0,13.12184203,77.61855147,FAMILY,0,Dwaraka Nagar,TWO_WHEELER,2,800,0,560063.0,14000,50000,IF,0,0.0,0.0
ff8081815a03bdcb015a03d0e85f175a,BHK2,03-02-2017 17:39,2,1,2.0,NOT_FURNISHED,0,13.12232071,77.61929035,FAMILY,0,Dwarka Nagar,TWO_WHEELER,1,950,0,560063.0,9000,90000,IF,0,0.0,0.0
ff8081815a03bdcb015a03d2f75d199c,BHK3,03-02-2017 19:09,2,3,4.0,SEMI_FURNISHED,0,12.92503324,77.51793499,FAMILY,1,Raja Rajeshwari Nagar,BOTH,5,1580,0,560098.0,17500,170000,AP,1,0.0,0.0
ff8081815a03bdcb015a03d863321cc5,BHK1,03-02-2017 19:10,1,0,1.0,NOT_FURNISHED,0,12.96541066,77.75174092,ANYONE,0,Whitefield,TWO_WHEELER,10,300,0,560066.0,5000,25000,IF,0,3.0,3.0
ff8081815a03bdcb015a03d8d2b21ce1,BHK2,28-02-2017 18:29,2,11,14.0,SEMI_FURNISHED,0,12.89014334,77.56354847,ANYONE,0,Doddakallasandra,BOTH,5,1285,0,560062.0,17500,150000,AP,12,1.0,1.0
ff8081815a03bdcb015a03da2c3f1db3,BHK1,03-02-2017 19:37,2,2,3.0,SEMI_FURNISHED,0,13.03049706,77.67676499,FAMILY,0,NRI Layout,BOTH,5,800,0,560043.0,9500,100000,IF,0,1.0,0.0
ff8081815a03bdcb015a03dd9e56215d,BHK3,28-03-2017 16:21,2,2,3.0,NOT_FURNISHED,0,13.00194502,77.59994409,ANYONE,0,Benson Town,BOTH,1,1250,0,560046.0,35000,300000,IF,6,0.0,0.0
ff8081815a03bdcb015a03e0786724b0,BHK1,03-02-2017 19:38,1,1,3.0,SEMI_FURNISHED,0,13.00890111,77.67205214,FAMILY,0,Ramamurthy Nagar,BOTH,2,600,0,560016.0,8000,80000,IF,0,0.0,0.0
ff8081815a03bdcb015a03e17c0d25a7,BHK3,04-02-2017 14:18,4,0,1.0,SEMI_FURNISHED,0,13.0745534,77.6020025,ANYONE,0,Jakkur,BOTH,6,3500,0,560064.0,65000,650000,IF,2,0.0,0.0
ff8081815a03bdcb015a03e4cfc028e4,BHK3,03-02-2017 19:39,3,3,6.0,SEMI_FURNISHED,1,12.9291218,77.6705312,FAMILY,1,Bellandur,BOTH,5,1750,1,560103.0,32000,300000,AP,1,3.0,3.0
ff8081815a03bdcb015a03e75f482b6b,BHK1,03-02-2017 20:26,1,3,3.0,SEMI_FURNISHED,0,13.11987323,77.62228314,FAMILY,0,Dwarka Nagar,BOTH,1,680,0,560064.0,5000,40000,IF,0,0.0,0.0
ff8081815a03bdcb015a03e7fd1f2c00,BHK2,03-02-2017 19:32,2,4,8.0,SEMI_FURNISHED,1,12.96893911,77.74196139,ANYONE,1,Whitefield,BOTH,0,1200,1,560066.0,22000,100000,AP,1,8.0,3.0
ff8081815a03bdcb015a03e806b12c02,BHK1,05-02-2017 11:15,1,1,1.0,NOT_FURNISHED,0,12.85495522,77.66833153,FAMILY,0,Konappana Agrahara,TWO_WHEELER,0,400,0,560100.0,7000,15000,IF,0,0.0,0.0
ff8081815a03bdcb015a03e8a2e82cf9,BHK1,03-02-2017 20:57,1,2,2.0,SEMI_FURNISHED,0,13.10403928,77.57545567,FAMILY,0,Yelahanka,NONE,1,400,0,560064.0,7500,75000,IF,0,0.0,0.0
ff8081815a03bdcb015a03eb2d6a3002,BHK1,27-03-2017 15:51,1,0,2.0,NOT_FURNISHED,0,13.00913414,77.5462065,FAMILY,0,Mahalakshmipuram,TWO_WHEELER,0,450,0,560086.0,7500,80000,IF,6,7.0,1.0
ff8081815a03bdcb015a03ebbb5d307f,BHK2,03-02-2017 19:43,2,4,6.0,SEMI_FURNISHED,1,12.9123836,77.679271,ANYONE,1,Kasavanahalli,BOTH,5,950,0,560035.0,22000,210000,AP,1,0.0,0.0
ff8081815a03bdcb015a03f0937a3446,BHK2,03-02-2017 19:02,2,0,2.0,SEMI_FURNISHED,0,13.05284098,77.6068246,FAMILY,0,Hebbal Kempapura,TWO_WHEELER,20,1200,0,560024.0,15000,150000,IF,6,0.0,0.0
ff8081815a03bdcb015a03f2763a3646,BHK3,03-02-2017 19:46,3,2,3.0,SEMI_FURNISHED,0,12.93715144,77.69582024,FAMILY,0,Marathahalli,BOTH,5,1100,0,560103.0,17000,100000,IF,6,7.0,2.0
ff8081815a03bdcb015a03f550b83982,BHK3,03-02-2017 18:59,3,1,4.0,SEMI_FURNISHED,0,13.05056205,77.59841039,ANYONE,1,Hebbal Kempapura,BOTH,10,1500,0,560024.0,18000,180000,AP,0,2.0,1.0
ff8081815a03bdcb015a03f5852d39e9,RK1,03-02-2017 19:58,1,4,4.0,SEMI_FURNISHED,0,12.92418484,77.61809069,BACHELOR,0,BTM Layout,TWO_WHEELER,25,150,0,560068.0,6000,30000,IF,4,6.0,2.0
ff8081815a03bdcb015a03f87dab3db4,BHK1,03-02-2017 18:57,1,0,1.0,NOT_FURNISHED,0,12.86290686,77.67504301,FAMILY,0,Doddanagamangala,TWO_WHEELER,4,500,0,560100.0,6000,30000,IF,0,0.0,0.0
ff8081815a03bdcb015a03f88e123db9,BHK1,03-02-2017 18:56,1,2,3.0,SEMI_FURNISHED,0,12.9508987,77.71361281,ANYONE,0,Munekollal,TWO_WHEELER,0,550,0,560037.0,12000,40000,IF,0,2.0,1.0
ff8081815a03bdcb015a03fa41fd4042,BHK2,03-02-2017 18:56,2,1,2.0,SEMI_FURNISHED,0,13.06643598,77.50217494,FAMILY,0,Kirloskar Layout,BOTH,2,700,0,560090.0,10000,500000,IF,7,0.0,0.0
ff8081815a03bdcb015a03fa879040aa,BHK2,05-02-2017 17:01,2,1,3.0,SEMI_FURNISHED,0,12.95426382,77.62302072,ANYONE,1,Viveka Nagar,BOTH,5,900,0,560047.0,17000,150000,AP,5,5.0,4.0
ff8081815a03bdcb015a03fd5e3f438e,RK1,03-02-2017 20:05,1,2,3.0,SEMI_FURNISHED,0,12.99759682,77.5736274,ANYONE,0,Malleshwaram,TWO_WHEELER,2,250,0,560003.0,7000,50000,IF,5,2.0,0.0
ff8081815a03bdcb015a0424810e7048,BHK3,03-02-2017 20:09,3,0,1.0,SEMI_FURNISHED,0,13.04598085,77.57194157,FAMILY,0,R.M.V. 2nd Stage,BOTH,5,1700,0,560094.0,45000,450000,AP,0,0.0,0.0
ff8081815a03bdcb015a0426527372f0,BHK2,03-02-2017 20:00,2,2,8.0,FULLY_FURNISHED,1,13.04770675,77.6293328,FAMILY,1,Thanisandra,BOTH,3,1510,1,560045.0,20000,200000,AP,1,3.0,1.0
ff8081815a03bdcb015a042cd6507a26,BHK2,03-02-2017 19:05,2,1,3.0,SEMI_FURNISHED,0,12.95188164,77.69924012,FAMILY,0,Marathahalli,BOTH,2,800,0,560037.0,12500,75000,IF,0,9.0,7.0
ff8081815a03bdcb015a043b342e04a5,BHK1,03-02-2017 19:52,1,1,2.0,NOT_FURNISHED,0,13.02661103,77.64151001,ANYONE,0,Chelekare,TWO_WHEELER,5,500,0,560043.0,6500,40000,IF,0,10.0,5.0
ff8081815a03bdcb015a0440156808af,BHK1,04-02-2017 10:22,1,2,2.0,NOT_FURNISHED,0,13.02679396,77.64153683,ANYONE,0,Chelekare,NONE,6,600,0,560043.0,7000,400000,IF,0,7.0,4.0
ff8081815a03bdcb015a0445af4a0edc,BHK2,03-02-2017 20:59,1,1,4.0,SEMI_FURNISHED,0,12.90699056,77.566089,ANYONE,0,Kumaraswamy Layout,TWO_WHEELER,0,500,0,560078.0,12000,50000,IF,7,2.0,1.0
ff8081815a03bdcb015a044790a3116c,BHK1,07-02-2017 14:50,1,2,2.0,NOT_FURNISHED,1,12.96308104,77.59695288,BACHELOR,0,Shanti Nagar,FOUR_WHEELER,1,450,0,560027.0,3250,20000,IF,2,0.0,0.0
ff8081815a03bdcb015a0449635f1373,BHK2,03-02-2017 21:00,2,3,3.0,SEMI_FURNISHED,0,13.00616276,77.65913595,FAMILY,1,Kasturi Nagar,BOTH,2,1000,0,560043.0,25000,250000,AP,9,3.0,2.0
ff8081815a03bdcb015a0453afb51f73,BHK2,03-02-2017 19:51,2,0,2.0,SEMI_FURNISHED,0,13.01670099,77.64761614,FAMILY,0,HRBR Layout,TWO_WHEELER,4,1200,0,560043.0,19000,190000,IF,0,1.0,0.0
ff8081815a03bdcb015a0455a6572133,BHK3,03-02-2017 19:53,3,2,2.0,SEMI_FURNISHED,0,12.97140631,77.53689522,ANYONE,0,Vijayanagar,BOTH,1,1500,0,560040.0,22000,220000,IF,0,2.0,1.0
ff8081815a03bdcb015a046b9f4b386d,BHK3,03-02-2017 22:20,3,19,19.0,SEMI_FURNISHED,1,13.0431638,77.5003091,ANYONE,1,Nagasandra,FOUR_WHEELER,2,1500,1,560073.0,20000,120000,AP,3,2.0,0.0
ff8081815a03bdcb015a0472267a4086,RK1,03-02-2017 21:09,1,2,2.0,NOT_FURNISHED,0,13.06077035,77.64424902,ANYONE,0,K Narayanpura,NONE,0,150,0,560077.0,3500,20000,AP,2,8.0,3.0
ff8081815a03bdcb015a047702e0446f,BHK2,03-02-2017 20:48,1,0,3.0,NOT_FURNISHED,0,13.03705459,77.6063654,FAMILY,0,Hebbal,TWO_WHEELER,3,800,0,560032.0,10000,100000,IF,5,1.0,0.0
ff8081815a03bdcb015a0484bcdc5060,BHK2,06-02-2017 11:45,2,1,3.0,SEMI_FURNISHED,0,12.90448612,77.52818934,ANYONE,0,Banashankari,FOUR_WHEELER,0,1100,0,560062.0,16000,160000,IF,6,0.0,0.0
ff8081815a03bdcb015a05103d6d5240,BHK2,07-02-2017 14:23,2,1,4.0,SEMI_FURNISHED,1,13.091279,77.5441415,ANYONE,1,Vidyaranyapura,FOUR_WHEELER,5,1050,0,560097.0,10000,80000,AP,4,3.0,2.0
ff8081815a03bdcb015a072ba5b701d7,RK1,04-02-2017 12:37,1,3,3.0,SEMI_FURNISHED,0,12.93157981,77.60377036,BACHELOR,0,Suddagunte Palya,TWO_WHEELER,0,120,0,560029.0,4000,40000,IF,0,0.0,0.0
ff8081815a03bdcb015a0746120c1322,BHK2,12-02-2017 17:22,2,0,1.0,SEMI_FURNISHED,0,13.02782152,77.69201438,FAMILY,0,Varanasi,NONE,5,1200,0,560036.0,12000,100000,IF,4,0.0,0.0
ff8081815a03bdcb015a0747166b1456,BHK3,04-02-2017 12:35,3,2,2.0,SEMI_FURNISHED,0,12.92985213,77.60795554,ANYONE,0,Suddagunte Palya,TWO_WHEELER,0,1200,0,560029.0,27000,200000,IF,0,1.0,1.0
ff8081815a03bdcb015a074a15131651,BHK3,04-02-2017 12:38,3,5,10.0,FULLY_FURNISHED,1,12.97563404,77.70689165,FAMILY,1,Doddanekundi,BOTH,2,1416,1,560048.0,32000,150000,AP,6,1.0,0.0
ff8081815a03bdcb015a074d8cf51880,RK1,06-02-2017 15:57,1,3,3.0,NOT_FURNISHED,0,12.95382491,77.61822589,ANYONE,0,Ejipura,TWO_WHEELER,0,200,0,560047.0,7000,70000,IF,0,0.0,0.0
ff8081815a03bdcb015a075f0f502999,BHK2,08-03-2017 11:05,2,4,12.0,SEMI_FURNISHED,0,12.8052456,77.5787804,FAMILY,1,Hulimavu,NONE,5,1400,0,560083.0,18000,180000,AP,3,0.0,0.0
ff8081815a03bdcb015a0766054530a7,BHK1,04-02-2017 16:59,1,1,1.0,SEMI_FURNISHED,0,13.08403457,77.48520995,ANYONE,0,Chikkabanavara,BOTH,0,800,0,560107.0,6000,25000,IF,0,0.0,0.0
ff8081815a03bdcb015a07698b7b3443,BHK2,04-02-2017 11:44,2,0,0.0,SEMI_FURNISHED,0,12.97419541,77.67314053,ANYONE,0,Malleshpalya,BOTH,5,900,0,560075.0,20000,130000,IH,7,0.0,0.0
ff8081815a03bdcb015a076b83443642,BHK4,04-02-2017 17:00,4,0,8.0,SEMI_FURNISHED,1,12.9060595,77.7035126,ANYONE,1,Doddakannelli,FOUR_WHEELER,1,3150,1,560035.0,60000,600000,AP,6,0.0,0.0
ff8081815a03bdcb015a076bc55536a4,BHK1,04-02-2017 12:28,1,2,2.0,SEMI_FURNISHED,0,12.93048764,77.61090144,FAMILY,0,Suddagunte Palya,TWO_WHEELER,0,900,0,560029.0,10500,60000,IF,0,2.0,2.0
ff8081815a03bdcb015a076c632c3724,RK1,04-02-2017 11:27,1,3,3.0,SEMI_FURNISHED,0,12.97927292,77.54048338,ANYONE,0,Vijaya Nagar,TWO_WHEELER,3,300,0,560079.0,6000,60000,IF,3,0.0,0.0
ff8081815a03bdcb015a076e95de392c,RK1,04-02-2017 11:26,1,3,4.0,SEMI_FURNISHED,0,12.99928913,77.62531233,BACHELOR,0,Maruthi seva Nagar,TWO_WHEELER,5,200,0,560005.0,6500,25000,IF,0,3.0,2.0
ff8081815a03bdcb015a07734bdb3dba,BHK2,06-02-2017 18:21,1,0,2.0,SEMI_FURNISHED,0,13.02815435,77.55296034,FAMILY,0,Yeshwanthpur,TWO_WHEELER,10,600,0,560022.0,8500,85000,IF,0,0.0,0.0
ff8081815a03bdcb015a0775feae4099,BHK2,04-02-2017 11:24,2,2,3.0,SEMI_FURNISHED,0,12.96066557,77.63824859,ANYONE,0,Domlur,BOTH,15,850,0,560071.0,24000,150000,AP,0,10.0,2.0
ff8081815a03bdcb015a077a93fb4777,BHK2,08-03-2017 17:41,2,1,3.0,SEMI_FURNISHED,0,12.94417159,77.6286782,ANYONE,0,Ejipura,NONE,5,750,0,560047.0,13000,100000,IF,5,9.0,5.0
ff8081815a03bdcb015a077d63524b43,BHK3,04-02-2017 12:27,3,4,4.0,SEMI_FURNISHED,0,12.86034735,77.52885675,FAMILY,0,VISL Layout,BOTH,2,1800,0,560062.0,30000,300000,AP,0,0.0,0.0
ff8081815a03bdcb015a077e5e014cbd,BHK2,06-02-2017 12:14,2,3,4.0,SEMI_FURNISHED,0,12.8814308,77.62530655,FAMILY,0,Vishwapriya Nagar,BOTH,4,1375,0,560068.0,14000,100000,AP,2,1.0,0.0
ff8081815a03bdcb015a077f98a14e0e,BHK2,04-02-2017 12:27,2,0,2.0,NOT_FURNISHED,0,13.10851131,77.56601121,FAMILY,0,Attur Layout,TWO_WHEELER,5,700,0,560064.0,7000,35000,IF,0,0.0,0.0
ff8081815a03bdcb015a078290a7524e,BHK3,04-02-2017 11:16,2,2,2.0,SEMI_FURNISHED,0,12.8825296,77.58654673,ANYONE,0,JP Nagar,BOTH,0,1800,0,560078.0,33000,330000,AP,0,0.0,0.0
ff8081815a03bdcb015a07835681533d,BHK3,04-02-2017 17:53,3,0,1.0,SEMI_FURNISHED,0,12.91657457,77.62744784,ANYONE,0,HSR Layout,BOTH,8,3000,0,560102.0,60000,600000,IH,5,1.0,1.0
ff8081815a03bdcb015a07841c47541f,BHK2,04-02-2017 12:26,2,2,2.0,SEMI_FURNISHED,0,12.96120719,77.48353756,FAMILY,0,Jnana Ganga Nagar,TWO_WHEELER,2,1000,0,560056.0,10000,100000,IF,0,0.0,0.0
ff8081815a03bdcb015a0784a91254c0,BHK3,04-02-2017 14:18,2,2,6.0,FULLY_FURNISHED,1,12.8399389,77.6770031,ANYONE,1,Electronic City,BOTH,1,1400,0,560100.0,17800,100000,AP,7,0.0,0.0
ff8081815a03bdcb015a0784ae0e54c6,BHK2,04-02-2017 12:26,2,0,2.0,SEMI_FURNISHED,0,13.10740463,77.56421081,FAMILY,0,Attur Layout,TWO_WHEELER,0,800,0,560064.0,10000,100000,IF,0,0.0,0.0
